dateprd,well_bore_code,npd_well_bore_code,npd_well_bore_name,npd_field_code,npd_field_name,npd_facility_code,on_stream_hrs,avg_downhole_pressure,avg_downhole_temperature,avg_dp_tubing,avg_annulus_press,avg_choke_size_p,avg_whp_p,avg_wht_p,dp_choke_size,bore_oil_vol,bore_gas_vol,bore_wat_vol,bore_wi_vol,flow_kind,well_type
05/17/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.927,11.51,100.0000,33.927,91.323,4.85,726.00,117383,4562,0,production,OP
05/18/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.901,11.59,100.0000,33.901,91.636,4.81,726.00,117450,4911,0,production,OP
05/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.923,11.52,100.0000,33.923,91.565,4.84,727.00,117676,5218,0,production,OP
05/20/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.047,11.48,100.0000,34.047,91.494,4.97,746.00,120715,4360,0,production,OP
05/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.950,11.48,100.0000,33.950,91.709,4.87,746.00,120324,4459,0,production,OP
05/22/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,17.69,0.000,0.000,35.036,11.00,76.2927,35.036,90.318,6.55,466.00,78236,3237,0,production,OP
05/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.677,11.12,99.8426,33.677,90.695,4.86,692.00,113395,4434,0,production,OP
05/24/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.876,11.51,99.9664,33.876,91.201,5.11,711.00,116500,4375,0,production,OP
05/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.912,11.51,100.0000,33.912,91.957,5.12,716.00,116173,4304,0,production,OP
05/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.693,11.51,100.0000,33.693,92.242,4.87,723.00,117062,4438,0,production,OP
05/27/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.729,11.58,100.0000,33.729,92.459,4.89,730.00,117959,4475,0,production,OP
05/28/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.765,11.47,100.0000,33.765,92.235,4.92,736.00,118570,4482,0,production,OP
05/29/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.850,11.33,100.0000,33.850,91.900,5.00,739.00,118950,4467,0,production,OP
05/30/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.865,11.30,100.0000,33.865,91.917,5.02,735.00,118867,4471,0,production,OP
05/31/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.871,11.31,100.0000,33.871,92.009,5.02,735.00,118897,4482,0,production,OP
06/01/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.947,11.22,100.0000,33.947,91.682,5.10,735.00,119127,4494,0,production,OP
06/02/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.945,11.17,100.0000,33.945,91.714,5.10,734.00,119118,4465,0,production,OP
06/03/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.913,11.10,100.0000,33.913,91.695,5.07,730.00,118569,4469,0,production,OP
06/04/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.930,11.06,100.0000,33.930,91.636,5.08,729.00,118559,4483,0,production,OP
06/05/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.992,11.17,100.0000,33.992,91.890,5.03,727.00,118012,4499,0,production,OP
06/06/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.354,11.11,100.0000,34.354,90.680,5.51,730.00,118550,4501,0,production,OP
06/07/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.428,10.97,100.0000,34.428,89.915,5.60,746.00,120888,4530,0,production,OP
06/08/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.224,10.93,100.0000,34.224,89.992,5.39,744.00,120490,4538,0,production,OP
06/09/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.071,11.05,100.0000,34.071,91.404,5.22,743.00,120841,4552,0,production,OP
06/10/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.937,11.12,100.0000,33.937,92.062,5.07,746.00,120834,4600,0,production,OP
06/11/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.010,11.06,100.0000,34.010,91.964,5.04,736.00,119576,4582,0,production,OP
06/12/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.951,10.98,100.0000,33.951,91.791,5.09,742.00,120569,4600,0,production,OP
06/13/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,23.33,0.000,0.000,35.692,10.48,100.0000,35.692,89.793,6.86,632.00,104149,4150,0,production,OP
06/14/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.552,11.08,99.9791,33.552,92.067,4.69,715.00,115955,4582,0,production,OP
06/15/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.865,11.14,100.0000,33.865,91.693,5.00,724.00,117529,4617,0,production,OP
06/16/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.811,11.10,100.0000,33.811,92.147,4.92,730.00,118652,4606,0,production,OP
06/17/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.759,11.09,100.0000,33.759,92.386,4.86,732.00,118545,4581,0,production,OP
06/18/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.785,11.14,100.0000,33.785,92.432,4.90,731.00,118345,4596,0,production,OP
06/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.989,11.13,100.0000,33.989,92.178,5.11,732.00,118736,4608,0,production,OP
06/20/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,16.00,0.000,0.000,48.992,7.76,56.5974,48.992,78.048,7.78,376.00,61340,2894,0,production,OP
06/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.851,10.54,99.7117,32.851,90.976,3.88,640.00,104777,4839,0,production,OP
06/22/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.432,10.93,100.0000,33.432,90.340,4.43,672.00,109055,4556,0,production,OP
06/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.577,10.95,100.0000,33.577,90.547,4.55,685.00,111537,4553,0,production,OP
06/24/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.581,10.99,100.0000,33.581,90.529,4.53,690.00,112212,4492,0,production,OP
06/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.292,10.96,100.0000,33.292,91.897,4.25,693.00,112782,4372,0,production,OP
06/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.314,10.93,100.0000,33.314,91.881,4.27,693.00,113044,4481,0,production,OP
06/27/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.340,11.01,100.0000,33.340,92.082,4.29,646.00,105279,4508,0,production,OP
06/28/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.591,10.95,100.0000,33.591,91.635,4.54,649.00,105474,4520,0,production,OP
06/29/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.926,10.83,100.0000,33.926,90.783,4.88,652.00,105861,4389,0,production,OP
06/30/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.947,10.86,100.0000,33.947,90.783,4.89,652.00,106241,4423,0,production,OP
07/01/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.877,10.86,100.0000,33.877,90.993,4.82,657.00,106369,4086,0,production,OP
07/02/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.568,10.88,100.0000,33.568,91.936,4.51,671.00,108717,4596,0,production,OP
07/03/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.689,10.81,100.0000,33.689,91.583,4.65,671.00,108586,4464,0,production,OP
07/04/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.807,10.73,100.0000,33.807,91.238,4.77,670.00,108872,4476,0,production,OP
07/05/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.836,10.73,100.0000,33.836,91.392,4.80,671.00,109367,4479,0,production,OP
07/06/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.645,10.81,100.0000,33.645,92.060,4.59,670.00,109433,4435,0,production,OP
07/07/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.547,10.80,100.0000,33.547,92.154,4.47,672.00,109385,4403,0,production,OP
07/08/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.665,10.75,100.0000,33.665,92.006,4.60,671.00,109073,4387,0,production,OP
07/09/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.549,10.68,100.0000,33.549,92.063,4.47,688.00,112044,4531,0,production,OP
07/10/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.597,10.65,100.0000,33.597,91.974,4.52,686.00,111675,4540,0,production,OP
07/11/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.630,10.69,100.0000,33.630,92.055,4.55,686.00,111868,4574,0,production,OP
07/12/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.632,10.66,100.0000,33.632,92.093,4.55,688.00,112277,4549,0,production,OP
07/13/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.639,10.67,100.0000,33.639,92.121,4.55,691.00,112559,4518,0,production,OP
07/14/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.627,10.65,100.0000,33.627,92.107,4.54,690.00,111910,4542,0,production,OP
07/15/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.826,10.62,100.0000,33.826,91.335,4.75,689.00,111537,4558,0,production,OP
07/16/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.674,10.65,100.0000,33.674,92.057,4.60,690.00,111518,4564,0,production,OP
07/17/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.700,10.62,100.0000,33.700,92.041,4.62,690.00,111703,4558,0,production,OP
07/18/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.804,10.61,100.0000,33.804,91.929,4.73,690.00,112240,4552,0,production,OP
07/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.717,10.49,97.9167,33.717,91.926,4.64,691.00,112606,4548,0,production,OP
07/20/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.691,10.45,100.0000,33.691,91.883,4.62,689.00,112077,4567,0,production,OP
07/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.724,10.52,100.0000,33.724,91.882,4.65,689.00,111175,4560,0,production,OP
07/22/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.091,10.46,100.0000,34.091,90.452,5.04,688.00,111406,4576,0,production,OP
07/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,34.071,10.71,100.0000,34.071,90.036,5.00,689.00,111627,4579,0,production,OP
07/24/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.897,10.78,100.0000,33.897,91.688,4.83,690.00,111644,4602,0,production,OP
07/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.642,10.81,100.0000,33.642,92.212,4.57,688.00,111443,4599,0,production,OP
07/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.599,10.80,100.0000,33.599,92.260,4.54,687.00,111153,4588,0,production,OP
07/27/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.878,10.64,100.0000,33.878,91.089,4.83,685.00,111214,4563,0,production,OP
07/28/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.856,10.65,100.0000,33.856,90.829,4.79,683.00,111120,4525,0,production,OP
07/29/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.967,10.65,100.0000,33.967,91.214,4.92,685.00,111727,4542,0,production,OP
07/30/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.874,10.73,100.0000,33.874,91.899,4.80,699.00,113918,4549,0,production,OP
07/31/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.652,10.76,100.0000,33.652,92.332,4.57,703.00,114525,4557,0,production,OP
08/01/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.877,10.61,100.0000,33.877,91.509,4.82,700.00,112068,4562,0,production,OP
08/02/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.859,10.57,100.0000,33.859,91.529,4.80,699.00,113267,4551,0,production,OP
08/03/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.834,10.60,100.0000,33.834,91.579,4.78,698.00,113169,4521,0,production,OP
08/04/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.603,10.67,100.0000,33.603,92.277,4.53,694.00,113527,4508,0,production,OP
08/05/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.709,10.67,100.0000,33.709,92.168,4.64,691.00,113527,4546,0,production,OP
08/06/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.711,10.72,100.0000,33.711,92.341,4.63,696.00,113259,4623,0,production,OP
08/07/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.727,10.61,100.0000,33.727,92.167,4.64,697.00,113204,4647,0,production,OP
08/08/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.723,10.58,100.0000,33.723,92.094,4.64,697.00,116964,4643,0,production,OP
08/09/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.691,10.61,100.0000,33.691,92.163,4.62,694.00,112557,4631,0,production,OP
08/10/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.083,10.62,100.0000,33.083,92.242,4.83,698.00,113243,4653,0,production,OP
08/11/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.465,10.69,100.0000,32.465,92.348,5.08,702.00,115204,4650,0,production,OP
08/12/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.422,10.69,99.9999,32.422,92.092,5.32,698.00,114040,4710,0,production,OP
08/13/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.63,0.000,0.000,50.951,10.32,21.9916,50.951,89.012,21.30,633.00,12123,-458,0,production,OP
08/15/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.404,0.66,1.2485,2.404,16.007,2.23,0.00,0,0,0,production,OP
08/16/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.356,0.51,15.3106,2.356,16.094,2.29,0.00,0,0,0,production,OP
08/17/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.289,0.41,38.4419,2.289,15.707,2.27,0.00,0,0,0,production,OP
08/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.134,0.29,0.1382,2.134,16.162,2.11,0.00,0,0,0,production,OP
08/20/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.050,0.24,0.0540,2.050,15.890,2.03,0.00,0,0,0,production,OP
08/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.978,0.21,1.0150,1.978,15.719,1.95,0.00,0,0,0,production,OP
08/22/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.939,0.19,14.7934,1.939,15.514,1.89,0.00,0,0,0,production,OP
08/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.910,0.17,14.1733,1.910,15.228,1.86,0.00,0,0,0,production,OP
08/24/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.906,0.15,13.8092,1.906,15.416,1.85,0.00,0,0,0,production,OP
08/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.892,0.14,12.0772,1.892,15.421,1.83,0.00,0,0,0,production,OP
08/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.881,0.13,6.9911,1.881,15.064,1.83,0.00,0,0,0,production,OP
08/27/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.943,0.13,0.0000,1.943,13.810,1.78,0.00,0,0,0,production,OP
08/28/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,2.132,0.11,0.6900,2.132,14.860,2.01,0.00,0,0,0,production,OP
08/29/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.849,0.10,0.9834,1.849,15.193,1.73,0.00,0,0,0,production,OP
08/30/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.734,0.11,1.0278,1.734,14.017,1.62,0.00,0,0,0,production,OP
08/31/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.585,0.10,1.0247,1.585,12.894,1.48,0.00,0,0,0,production,OP
09/01/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.554,0.08,0.9707,1.554,13.364,1.44,0.00,0,0,0,production,OP
09/02/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.501,0.07,0.8784,1.501,14.365,1.38,0.00,0,0,0,production,OP
09/03/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.540,0.07,0.8721,1.540,14.532,1.42,0.00,0,0,0,production,OP
09/07/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,1.344,0.07,1.2307,1.344,13.043,1.22,0.00,0,0,0,production,OP
09/11/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,4.116,0.05,1.3109,4.116,12.745,3.97,0.00,0,0,0,production,OP
09/15/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,123.567,0.06,1.4001,123.567,15.929,97.72,0.00,0,0,0,production,OP
09/16/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,125.157,0.04,1.1716,125.157,13.228,116.73,0.00,0,0,0,production,OP
09/17/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,123.102,8.17,2.6174,123.102,14.811,98.06,0.00,0,0,0,production,OP
09/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,125.358,9.73,1.3158,125.358,11.333,117.43,0.00,0,0,0,production,OP
09/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,125.263,9.65,1.3153,125.263,12.038,113.51,0.00,0,0,0,production,OP
09/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,124.096,9.65,1.3234,124.096,12.874,94.99,0.00,0,0,0,production,OP
09/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,123.409,9.50,1.2772,123.409,10.930,94.35,0.00,0,0,0,production,OP
09/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,123.360,9.45,1.2246,123.360,12.076,94.34,0.00,0,0,0,production,OP
09/27/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,0.00,0.000,0.000,123.305,9.40,1.2204,123.305,12.604,94.33,0.00,0,0,0,production,OP
09/29/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,2.99,0.000,0.000,34.599,23.81,15.8949,34.599,77.679,3.73,193.00,26891,638,0,production,OP
09/30/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,33.495,24.91,98.3648,33.495,87.234,3.21,820.00,130030,3875,0,production,OP
10/01/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.093,22.13,98.3933,32.093,88.663,4.14,795.00,125971,4243,0,production,OP
10/02/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.667,21.67,98.4075,32.667,89.090,4.60,740.00,115951,4500,0,production,OP
10/03/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.261,22.60,98.4227,32.261,89.842,4.94,799.00,124553,4584,0,production,OP
10/04/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.033,23.04,98.4386,32.033,91.178,4.95,830.00,128238,4596,0,production,OP
10/05/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.320,23.12,98.4270,32.320,91.352,5.22,730.00,113101,4604,0,production,OP
10/06/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.327,22.82,98.4337,32.327,91.500,5.22,728.00,113405,4621,0,production,OP
10/07/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.416,22.38,98.4254,32.416,91.556,5.31,721.00,112947,4637,0,production,OP
10/08/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.452,21.92,98.4260,32.452,91.456,5.35,718.00,112321,4627,0,production,OP
10/09/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.490,21.25,98.4081,32.490,91.346,5.39,708.00,111280,4618,0,production,OP
10/10/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.395,20.92,98.4420,32.395,91.741,5.29,737.00,116390,4629,0,production,OP
10/11/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.608,20.36,98.3963,32.608,91.166,5.52,748.00,117083,4750,0,production,OP
10/12/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.774,19.72,98.4048,32.774,89.737,5.68,963.00,150950,5523,0,production,OP
10/13/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,22.00,0.000,0.000,44.881,15.45,59.8156,44.881,74.126,10.99,662.00,107664,3918,0,production,OP
10/14/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,5.18,0.000,0.000,33.557,19.02,22.8294,33.557,89.802,6.59,402.00,44784,1077,0,production,OP
10/19/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,7.00,0.000,0.000,31.117,8.80,100.0000,31.117,74.335,4.41,183.00,31524,1372,0,production,OP
10/20/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,31.385,16.89,98.3855,31.385,90.161,4.45,1058.00,164884,5848,0,production,OP
10/21/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.024,19.01,98.3880,32.024,91.432,5.04,1072.00,167921,5965,0,production,OP
10/22/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.235,19.51,98.3837,32.235,91.709,5.24,714.00,112150,5005,0,production,OP
10/23/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.254,19.68,98.3992,32.254,91.830,5.24,713.00,112591,4807,0,production,OP
10/24/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.208,19.69,98.4087,32.208,91.862,5.19,717.00,112332,4811,0,production,OP
10/25/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.230,19.43,98.3608,32.230,91.357,5.21,709.00,111792,4811,0,production,OP
10/26/12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,24.00,0.000,0.000,32.151,19.18,98.3633,32.151,91.059,5.12,700.00,110884,4735,0,production,OP
